date,country,new_cases,new_deaths,new_recoveries,cumulative_cases,cumulative_deaths
2021-06-08,USA,227162,2975,212926,135719954,1777181
2021-06-09,USA,199364,2609,186870,135919318,1779790
2021-06-10,USA,213988,2800,200577,136133306,1782590
2021-06-11,USA,199107,2608,186629,136332413,1785198
2021-06-12,USA,202346,2648,189665,136534759,1787846
2021-06-13,USA,206853,2709,193889,136741612,1790555
2021-06-14,USA,194788,2554,182581,136936400,1793109
2021-06-15,USA,196851,2577,184514,137133251,1795686
2021-06-16,USA,207816,2724,194792,137341067,1798410
2021-06-17,USA,189370,2477,177502,137530437,1800887
2021-06-18,USA,200147,2620,187604,137730584,1803507
2021-06-19,USA,178542,2335,167353,137909126,1805842
2021-06-20,USA,191273,2505,179286,138100399,1808347
2021-06-21,USA,196658,2577,184333,138297057,1810924
2021-06-22,USA,158215,2072,148300,138455272,1812996
2021-06-23,USA,170540,2235,159852,138625812,1815231
2021-06-24,USA,179748,2352,168483,138805560,1817583
2021-06-25,USA,170051,2227,159394,138975611,1819810
2021-06-26,USA,172019,2251,161238,139147630,1822061
2021-06-27,USA,160965,2108,150877,139308595,1824169
2021-06-28,USA,163782,2145,153518,139472377,1826314
2021-06-29,USA,158933,2082,148973,139631310,1828396
2021-06-30,USA,166477,2178,156044,139797787,1830574
2021-07-01,USA,156378,2046,146578,139954165,1832620
2021-07-02,USA,154103,2016,144445,140108268,1834636
2021-07-03,USA,145626,1906,136499,140253894,1836542
2021-07-04,USA,142289,1863,133372,140396183,1838405
2021-07-05,USA,139923,1833,131154,140536106,1840238
2021-07-06,USA,142970,1870,134010,140679076,1842108
2021-07-07,USA,134516,1758,126086,140813592,1843866
2021-07-08,USA,136583,1793,128023,140950175,1845659
2021-07-09,USA,145561,1904,136439,141095736,1847563
2021-07-10,USA,134763,1766,126317,141230499,1849329
2021-07-11,USA,124361,1628,116567,141354860,1850957
2021-07-12,USA,131162,1718,122942,141486022,1852675
2021-07-13,USA,118591,1553,111159,141604613,1854228
2021-07-14,USA,106347,1391,99682,141710960,1855619
2021-07-15,USA,109961,1441,103069,141820921,1857060
2021-07-16,USA,102615,1343,96184,141923536,1858403
2021-07-17,USA,108696,1425,101884,142032232,1859828
2021-07-18,USA,108204,1418,101423,142140436,1861246
2021-07-19,USA,114450,1500,107277,142254886,1862746
2021-07-20,USA,104804,1371,98236,142359690,1864117
2021-07-21,USA,99567,1303,93327,142459257,1865420
2021-07-22,USA,102328,1337,95915,142561585,1866757
2021-07-23,USA,85266,1115,79922,142646851,1867872
2021-07-24,USA,94615,1237,88685,142741466,1869109
2021-07-25,USA,94707,1242,88771,142836173,1870351
2021-07-26,USA,82329,1078,77169,142918502,1871429
2021-07-27,USA,91604,1200,85863,143010106,1872629
2021-07-28,USA,85855,1123,80474,143095961,1873752
2021-07-29,USA,80531,1055,75484,143176492,1874807
2021-07-30,USA,82620,1086,77442,143259112,1875893
2021-07-31,USA,86822,1136,81381,143345934,1877029
2021-08-01,USA,76574,1001,71775,143422508,1878030
2021-08-02,USA,74753,980,70068,143497261,1879010
2021-08-03,USA,70173,913,65775,143567434,1879923
2021-08-04,USA,66877,875,62685,143634311,1880798
2021-08-05,USA,70724,925,66291,143705035,1881723
2021-08-06,USA,63172,825,59213,143768207,1882548
2021-08-07,USA,64357,843,60323,143832564,1883391
2021-08-08,USA,60805,796,56994,143893369,1884187
2021-08-09,USA,61943,807,58061,143955312,1884994
2021-08-10,USA,59710,780,55968,144015022,1885774
2021-08-11,USA,59961,779,56203,144074983,1886553
2021-08-12,USA,53899,706,50521,144128882,1887259
2021-08-13,USA,52929,693,49612,144181811,1887952
2021-08-14,USA,49484,646,46382,144231295,1888598
2021-08-15,USA,49323,647,46232,144280618,1889245
2021-08-16,USA,49815,649,46693,144330433,1889894
2021-08-17,USA,49169,641,46087,144379602,1890535
2021-08-18,USA,43775,574,41031,144423377,1891109
2021-08-19,USA,46376,605,43469,144469753,1891714
2021-08-20,USA,45945,601,43065,144515698,1892315
2021-08-21,USA,42507,555,39843,144558205,1892870
2021-08-22,USA,44081,576,41318,144602286,1893446
2021-08-23,USA,37473,490,35124,144639759,1893936
2021-08-24,USA,35351,461,33135,144675110,1894397
2021-08-25,USA,33204,435,31123,144708314,1894832
2021-08-26,USA,37865,494,35492,144746179,1895326
2021-08-27,USA,35154,460,32950,144781333,1895786
2021-08-28,USA,32791,427,30736,144814124,1896213
2021-08-29,USA,32201,418,30183,144846325,1896631
2021-08-30,USA,28933,380,27119,144875258,1897011
2021-08-31,USA,33214,435,31132,144908472,1897446
2021-09-01,USA,28740,380,26938,144937212,1897826
2021-09-02,USA,27697,360,25961,144964909,1898186
2021-09-03,USA,27530,360,25804,144992439,1898546
2021-09-04,USA,26229,343,24585,145018668,1898889
2021-09-05,USA,24964,328,23399,145043632,1899217
2021-09-06,USA,22847,298,21415,145066479,1899515
2021-09-07,USA,23457,304,21987,145089936,1899819
2021-09-08,USA,24148,318,22634,145114084,1900137
2021-09-09,USA,22679,296,21257,145136763,1900433
2021-09-10,USA,22083,290,20699,145158846,1900723
2021-09-11,USA,19176,252,17974,145178022,1900975
2021-09-12,USA,17994,235,16866,145196016,1901210
2021-09-13,USA,18093,236,16959,145214109,1901446
2021-09-14,USA,17554,229,16453,145231663,1901675
2021-09-15,USA,17748,232,16635,145249411,1901907
2021-09-16,USA,14799,195,13871,145264210,1902102
2021-09-17,USA,16722,217,15674,145280932,1902319
2021-09-18,USA,14799,194,13871,145295731,1902513
2021-09-19,USA,14016,181,13137,145309747,1902694
2021-09-20,USA,13051,168,12233,145322798,1902862
2021-09-21,USA,12099,158,11340,145334897,1903020
2021-09-22,USA,13177,168,12351,145348074,1903188
2021-09-23,USA,12182,163,11418,145360256,1903351
2021-09-24,USA,10885,140,10202,145371141,1903491
2021-09-25,USA,10431,136,9777,145381572,1903627
2021-09-26,USA,10509,139,9850,145392081,1903766
2021-09-27,USA,11096,143,10400,145403177,1903909
2021-09-28,USA,9679,122,9072,145412856,1904031
2021-09-29,USA,8682,112,8137,145421538,1904143
2021-09-30,USA,8877,114,8320,145430415,1904257
2021-10-01,USA,8483,106,7951,145438898,1904363
2021-10-02,USA,7115,93,6669,145446013,1904456
2021-10-03,USA,7847,103,7355,145453860,1904559
2021-10-04,USA,7436,99,6970,145461296,1904658
2021-10-05,USA,7443,95,6976,145468739,1904753
2021-10-06,USA,7509,95,7038,145476248,1904848
2021-10-07,USA,6936,90,6501,145483184,1904938
2021-10-08,USA,6186,80,5798,145489370,1905018
2021-10-09,USA,5654,75,5299,145495024,1905093
2021-10-10,USA,6452,87,6047,145501476,1905180
2021-10-11,USA,5469,74,5126,145506945,1905254
2021-10-12,USA,5206,68,4879,145512151,1905322
2021-10-13,USA,4956,66,4645,145517107,1905388
2021-10-14,USA,4778,61,4478,145521885,1905449
2021-10-15,USA,4477,58,4196,145526362,1905507
2021-10-16,USA,4173,52,3911,145530535,1905559
2021-10-17,USA,3981,52,3731,145534516,1905611
2021-10-18,USA,3893,51,3649,145538409,1905662
2021-10-19,USA,3611,50,3384,145542020,1905712
2021-10-20,USA,3407,44,3193,145545427,1905756
2021-10-21,USA,3381,44,3169,145548808,1905800
2021-10-22,USA,3158,41,2960,145551966,1905841
2021-10-23,USA,3273,41,3067,145555239,1905882
2021-10-24,USA,2507,31,2349,145557746,1905913
2021-10-25,USA,2901,40,2719,145560647,1905953
2021-10-26,USA,2778,34,2603,145563425,1905987
2021-10-27,USA,2223,26,2083,145565648,1906013
2021-10-28,USA,2317,31,2171,145567965,1906044
2021-10-29,USA,2197,31,2059,145570162,1906075
2021-10-30,USA,1974,24,1850,145572136,1906099
2021-10-31,USA,1938,24,1816,145574074,1906123
2021-11-01,USA,1806,24,1692,145575880,1906147
2021-11-02,USA,1976,24,1852,145577856,1906171
2021-11-03,USA,1802,22,1689,145579658,1906193
2021-11-04,USA,1736,24,1627,145581394,1906217
2021-11-05,USA,1602,22,1501,145582996,1906239
2021-11-06,USA,1381,20,1294,145584377,1906259
2021-11-07,USA,1350,15,1265,145585727,1906274
2021-11-08,USA,1346,16,1261,145587073,1906290
2021-11-09,USA,1166,15,1092,145588239,1906305
2021-11-10,USA,1219,14,1142,145589458,1906319
2021-11-11,USA,1099,15,1030,145590557,1906334
2021-11-12,USA,1033,15,968,145591590,1906349
2021-11-13,USA,1032,12,967,145592622,1906361
2021-11-14,USA,962,12,901,145593584,1906373
2021-11-15,USA,873,14,818,145594457,1906387
2021-11-16,USA,890,15,834,145595347,1906402
2021-11-17,USA,749,11,702,145596096,1906413
2021-11-18,USA,773,11,724,145596869,1906424
2021-11-19,USA,729,7,683,145597598,1906431
2021-11-20,USA,657,9,615,145598255,1906440
2021-11-21,USA,640,9,599,145598895,1906449
2021-11-22,USA,555,6,520,145599450,1906455
2021-11-23,USA,587,6,550,145600037,1906461
2021-11-24,USA,523,4,490,145600560,1906465
2021-11-25,USA,484,2,453,145601044,1906467
2021-11-26,USA,494,2,463,145601538,1906469
2021-11-27,USA,425,6,398,145601963,1906475
2021-11-28,USA,385,5,360,145602348,1906480
2021-11-29,USA,359,3,336,145602707,1906483
2021-11-30,USA,380,4,356,145603087,1906487
2021-12-01,USA,323,4,302,145603410,1906491
2021-12-02,USA,356,4,333,145603766,1906495
2021-12-03,USA,272,0,254,145604038,1906495
2021-12-04,USA,314,5,294,145604352,1906500
2021-12-05,USA,274,4,256,145604626,1906504
2021-12-06,USA,253,3,237,145604879,1906507
2021-12-07,USA,232,4,217,145605111,1906511
2021-12-08,USA,229,1,214,145605340,1906512
2021-12-09,USA,210,5,196,145605550,1906517
2021-12-10,USA,209,2,195,145605759,1906519
2021-12-11,USA,186,4,174,145605945,1906523
2021-12-12,USA,175,3,164,145606120,1906526
2021-12-13,USA,159,0,149,145606279,1906526
2021-12-14,USA,152,2,142,145606431,1906528
2021-12-15,USA,145,2,135,145606576,1906530
2021-12-16,USA,121,1,113,145606697,1906531
2021-12-17,USA,116,1,108,145606813,1906532
2021-12-18,USA,122,1,114,145606935,1906533
2021-12-19,USA,111,3,104,145607046,1906536
2021-12-20,USA,102,2,95,145607148,1906538
2021-12-21,USA,96,1,89,145607244,1906539
2021-12-22,USA,92,0,86,145607336,1906539
2021-12-23,USA,81,2,75,145607417,1906541
2021-12-24,USA,75,2,70,145607492,1906543
2021-12-25,USA,74,5,69,145607566,1906548
2021-12-26,USA,64,2,59,145607630,1906550
2021-12-27,USA,66,0,61,145607696,1906550
2021-12-28,USA,53,0,49,145607749,1906550
2021-12-29,USA,60,4,56,145607809,1906554
2021-12-30,USA,54,1,50,145607863,1906555
2020-01-01,India,1095531,18135,999418,1095531,18135
2020-01-02,India,1077700,17841,983152,2173231,35976
2020-01-03,India,1110816,18389,1013362,3284047,54365
2020-01-04,India,1196670,19810,1091684,4480717,74175
2020-01-05,India,1279464,21182,1167215,5760181,95357
2020-01-06,India,1222897,20243,1115610,6983078,115600
2020-01-07,India,1144742,18951,1044312,8127820,134551
2020-01-08,India,1263269,20914,1152441,9391089,155465
2020-01-09,India,1329003,22001,1212408,10720092,177466
2020-01-10,India,1233282,20414,1125084,11953374,197880
2020-01-11,India,1281420,21211,1168999,13234794,219091
2020-01-12,India,1308915,21670,1194082,14543709,240761
2020-01-13,India,1273696,21088,1161953,15817405,261849
2020-01-14,India,1386910,22962,1265234,17204315,284811
2020-01-15,India,1352635,22393,1233966,18556950,307204
2020-01-16,India,1407121,23292,1283672,19964071,330496
2020-01-17,India,1333471,22075,1216484,21297542,352571
2020-01-18,India,1381503,22873,1260302,22679045,375444
2020-01-19,India,1480837,24516,1350921,24159882,399960
2020-01-20,India,1418880,23489,1294400,25578762,423449
2020-01-21,India,1588504,26298,1449142,27167266,449747
2020-01-22,India,1448884,23983,1321771,28616150,473730
2020-01-23,India,1511168,25015,1378591,30127318,498745
2020-01-24,India,1580503,26162,1441843,31707821,524907
2020-01-25,India,1417350,23465,1293004,33125171,548372
2020-01-26,India,1405078,23262,1281809,34530249,571634
2020-01-27,India,1436965,23788,1310898,35967214,595422
2020-01-28,India,1669385,27634,1522928,37636599,623056
2020-01-29,India,1540853,25508,1405672,39177452,648564
2020-01-30,India,1803067,29848,1644882,40980519,678412
2020-01-31,India,1566794,25936,1429337,42547313,704348
2020-02-01,India,1640645,27161,1496709,44187958,731509
2020-02-02,India,1765020,29218,1610172,45952978,760727
2020-02-03,India,1816981,30076,1657575,47769959,790803
2020-02-04,India,1835142,30377,1674143,49605101,821180
2020-02-05,India,1776845,29412,1620960,51381946,850592
2020-02-06,India,1773567,29361,1617970,53155513,879953
2020-02-07,India,1748681,28949,1595267,54904194,908902
2020-02-08,India,1775674,29396,1619892,56679868,938298
2020-02-09,India,1672157,27683,1525456,58352025,965981
2020-02-10,India,1658773,27463,1513247,60010798,993444
2020-02-11,India,1738800,28784,1586253,61749598,1022228
2020-02-12,India,1733358,28696,1581288,63482956,1050924
2020-02-13,India,1717128,28423,1566482,65200084,1079347
2020-02-14,India,1826681,30243,1666424,67026765,1109590
2020-02-15,India,1857737,30752,1694755,68884502,1140342
2020-02-16,India,1788296,29603,1631406,70672798,1169945
2020-02-17,India,1919397,31774,1751006,72592195,1201719
2020-02-18,India,1691419,27998,1543029,74283614,1229717
2020-02-19,India,1782394,29507,1626022,76066008,1259224
2020-02-20,India,1740650,28816,1587940,77806658,1288040
2020-02-21,India,1641458,27173,1497451,79448116,1315213
2020-02-22,India,1807505,29920,1648930,81255621,1345133
2020-02-23,India,1808045,29936,1649423,83063666,1375069
2020-02-24,India,1960682,32460,1788669,85024348,1407529
2020-02-25,India,1883487,31186,1718246,86907835,1438715
2020-02-26,India,1734919,28719,1582712,88642754,1467434
2020-02-27,India,2000457,33119,1824954,90643211,1500553
2020-02-28,India,1944304,32189,1773728,92587515,1532742
2020-02-29,India,1887003,31238,1721454,94474518,1563980
2020-03-01,India,1813582,30026,1654474,96288100,1594006
2020-03-02,India,1746578,28913,1593348,98034678,1622919
2020-03-03,India,1800199,29801,1642265,99834877,1652720
2020-03-04,India,1933420,32000,1763799,101768297,1684720
2020-03-05,India,2005053,33194,1829147,103773350,1717914
2020-03-06,India,1971954,32642,1798952,105745304,1750556
2020-03-07,India,1783827,29530,1627329,107529131,1780086
2020-03-08,India,1723662,28533,1572443,109252793,1808619
2020-03-09,India,1835605,30387,1674565,111088398,1839006
2020-03-10,India,1658329,27454,1512842,112746727,1866460
2020-03-11,India,1844478,30535,1682660,114591205,1896995
2020-03-12,India,1797290,29755,1639611,116388495,1926750
2020-03-13,India,1763631,29199,1608905,118152126,1955949
2020-03-14,India,1656768,27426,1511418,119808894,1983375
2020-03-15,India,1840573,30469,1679097,121649467,2013844
2020-03-16,India,1740600,28817,1587895,123390067,2042661
2020-03-17,India,1677331,27770,1530176,125067398,2070431
2020-03-18,India,1519607,25158,1386290,126587005,2095589
2020-03-19,India,1764499,29209,1609697,128351504,2124798
2020-03-20,India,1914889,31701,1746893,130266393,2156499
2020-03-21,India,1896129,31390,1729779,132162522,2187889
2020-03-22,India,1702202,28181,1552866,133864724,2216070
2020-03-23,India,1680768,27823,1533312,135545492,2243893
2020-03-24,India,1763912,29198,1609162,137309404,2273091
2020-03-25,India,1628175,26955,1485333,138937579,2300046
2020-03-26,India,1729295,28623,1577582,140666874,2328669
2020-03-27,India,1757969,29101,1603740,142424843,2357770
2020-03-28,India,1785523,29557,1628877,144210366,2387327
2020-03-29,India,1662836,27526,1516953,145873202,2414853
2020-03-30,India,1642886,27196,1498753,147516088,2442049
2020-03-31,India,1575731,26088,1437490,149091819,2468137
2020-04-01,India,1568449,25967,1430847,150660268,2494104
2020-04-02,India,1605447,26577,1464599,152265715,2520681
2020-04-03,India,1640918,27167,1496958,153906633,2547848
2020-04-04,India,1671584,27670,1524934,155578217,2575518
2020-04-05,India,1521895,25192,1388377,157100112,2600710
2020-04-06,India,1689714,27974,1541473,158789826,2628684
2020-04-07,India,1537808,25459,1402894,160327634,2654143
2020-04-08,India,1543677,25554,1408248,161871311,2679697
2020-04-09,India,1474314,24404,1344970,163345625,2704101
2020-04-10,India,1333620,22080,1216620,164679245,2726181
2020-04-11,India,1569907,25986,1432177,166249152,2752167
2020-04-12,India,1544054,25560,1408592,167793206,2777727
2020-04-13,India,1454050,24072,1326484,169247256,2801799
2020-04-14,India,1465178,24259,1336636,170712434,2826058
2020-04-15,India,1482969,24551,1352866,172195403,2850609
2020-04-16,India,1319172,21839,1203439,173514575,2872448
2020-04-17,India,1378729,22823,1257771,174893304,2895271
2020-04-18,India,1457000,24121,1329175,176350304,2919392
2020-04-19,India,1299499,21513,1185492,177649803,2940905
2020-04-20,India,1391649,23035,1269558,179041452,2963940
2020-04-21,India,1264543,20936,1153603,180305995,2984876
2020-04-22,India,1372875,22729,1252431,181678870,3007605
2020-04-23,India,1324251,21924,1208073,183003121,3029529
2020-04-24,India,1205730,19960,1099950,184208851,3049489
2020-04-25,India,1372242,22715,1251853,185581093,3072204
2020-04-26,India,1234746,20436,1126420,186815839,3092640
2020-04-27,India,1215653,20125,1109002,188031492,3112765
2020-04-28,India,1264756,20940,1153797,189296248,3133705
2020-04-29,India,1308560,21665,1193758,190604808,3155370
2020-04-30,India,1160751,19217,1058917,191765559,3174587
2020-05-01,India,1212061,20065,1105725,192977620,3194652
2020-05-02,India,1219513,20191,1112523,194197133,3214843
2020-05-03,India,1220493,20207,1113417,195417626,3235050
2020-05-04,India,1175722,19463,1072574,196593348,3254513
2020-05-05,India,1130278,18713,1031117,197723626,3273226
2020-05-06,India,1090456,18051,994789,198814082,3291277
2020-05-07,India,1128647,18685,1029629,199942729,3309962
2020-05-08,India,1050737,17392,958554,200993466,3327354
2020-05-09,India,936661,15503,854486,201930127,3342857
2020-05-10,India,1107356,18334,1010206,203037483,3361191
2020-05-11,India,1119109,18528,1020928,204156592,3379719
2020-05-12,India,932941,15446,851093,205089533,3395165
2020-05-13,India,992592,16432,905510,206082125,3411597
2020-05-14,India,1065007,17626,971572,207147132,3429223
2020-05-15,India,1125941,18639,1027161,208273073,3447862
2020-05-16,India,1010084,16722,921468,209283157,3464584
2020-05-17,India,961095,15909,876777,210244252,3480493
2020-05-18,India,977001,16172,891287,211221253,3496665
2020-05-19,India,1041910,17251,950502,212263163,3513916
2020-05-20,India,932889,15443,851045,213196052,3529359
2020-05-21,India,915330,15154,835027,214111382,3544513
2020-05-22,India,920340,15237,839597,215031722,3559750
2020-05-23,India,888581,14708,810624,215920303,3574458
2020-05-24,India,928956,15379,847457,216849259,3589837
2020-05-25,India,988048,16359,901365,217837307,3606196
2020-05-26,India,919237,15221,838591,218756544,3621417
2020-05-27,India,884425,14641,806833,219640969,3636058
2020-05-28,India,874182,14471,797489,220515151,3650529
2020-05-29,India,810133,13412,739059,221325284,3663941
2020-05-30,India,909274,15053,829502,222234558,3678994
2020-05-31,India,859762,14236,784334,223094320,3693230
2020-06-01,India,848003,14036,773606,223942323,3707266
2020-06-02,India,984127,16291,897788,224926450,3723557
